url,tag,book,count,,sorted,sorted count,%,position,!= lists total
https://www.tutor2u.net/economics/blog/recommended-reading-for-alevel-economists,strong,risk_savvy,1,,mobile_capital_and_latin_american_development,1,"2,86%",,
https://www.conservativebookclub.com/11509/featured-article/top-5-free-market-books-all-time/5,i,road_to_serfdom,4,,monetary_economics_an_integrated_approach_to_credit_money_income_production_and_wealth,1,"2,86%",,
https://filmlifestyle.com/best-economics-books/,h2,road_to_serfdom,4,,money_and_the_real_world,1,"2,86%",,
https://tfetimes.com/10-greatest-economics-books-of-all-time/4/,strong,road_to_serfdom,4,,money_changes_everything,1,"2,86%",,
https://www.mayooshin.com/best-economics-books/,strong,road_to_serfdom,4,,money_the_unauthorized_biography,1,"2,86%",,
https://www.thoughtco.com/graduate-economics-reading-list-1146329,em,schaums_outlines_real_analysis,1,,monopoly_capital,1,"2,86%",,
https://www.thoughtco.com/graduate-economics-reading-list-1146329,em,schaums_outlines_topology,1,,moon_is_a_harsh_mistress_– robert_heinlein_1966,1,"2,86%",,
https://rwer.wordpress.com/2016/05/09/top-ten-economics-books/,em,selected_essays_on_the_dynamics_of_the_capitalist_economy,1,,moral_economy_why_good_incentives_are_no_substitute_for_good_citizens_(castle_lectures_series),1,"2,86%",,
http://www.abg-analytics.com/economics-books.shtml,strong,size_of_nations,1,,moral_sentiments_and_material_interests_the_foundations_of_cooperation_in_economic_life,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,small_is_beautiful_economics_as_if_people_mattered,1,,more_money_than_god,1,"2,86%",,
https://rwer.wordpress.com/2016/05/09/top-ten-economics-books/,em,social_choice_and_individual_values,1,,multivariable_calculus,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,social_limits_to_growth,1,,myth_of_the_rational_voter_why_democracies_choose_bad_politics,1,"2,86%",,
https://fs.blog/2011/07/greg-mankiw-recommends-reading-these-18-economics-books/,p,spinfree_economics,1,,neoliberal_ebola_modeling_disease_emergence_from_finance_to_forest_and_farm,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,spirit_level_why_greater_equality_makes_societies_stronger,1,,new_confessions_of_an_economic_hit_man,1,"2,86%",,
https://www.valuewalk.com/2018/04/the-best-books-on-finance-and-economics-per-the-economist/,strong,splendid_exchange_how_trade_shaped_the_world_by_william_bernstein.,1,,new_ideas_from_dead_economists,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,states_and_the_reemergence_of_global_finance_from_bretton_woods_to_the_1990s,1,,nicholas_kaldor_the_economics_and_politics_of_capitalism_as_a_dynamic_system,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,stone_age_economics,1,,notes_on_the_theory_of_choice_(underground_classics_in_economics),1,"2,86%",,
https://vocal.media/trader/10-must-read-economics-books,em,strategy_and_dynamics_in_contests,1,,one_hour_china_book_two_peking_university_professors_explain_all_of_china_business_in_six_short_stories_by_jeffrey_towson_and_jonathan_woetzel,1,"2,86%",,
https://medium.com/@Investormill/top-10-econ-books-for-non-economists-4c3189475d59,strong,stress_test_reflections_on_financial_crises_by_timothy_geithner,1,,only_game_in_town,1,"2,86%",,
https://www.adamsmith.org/ten-books-every-libertarian-should-read,h1,studies_in_philosophy_politics_and_economics_– friedrich_a._hayek_1967,1,,origins_of_nonliberal_capitalism_germany_and_japan_in_comparison,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,super_imperialism,1,,outliers_the_story_of_success_by_malcolm_gladwell,1,"2,86%",,
https://www.mayooshin.com/best-economics-books/,strong,superfreakonomics,1,,passions_and_the_interests_political_arguments_for_capitalism_before_its_triumph,1,"2,86%",,
https://www.tutor2u.net/economics/blog/recommended-reading-for-alevel-economists,strong,ten_great_economists,1,,peddling_prosperity,1,"2,86%",,
https://www.tutor2u.net/economics/blog/recommended-reading-for-alevel-economists,strong,the_box,1,,plunder_and_blunder_the_rise_and_fall_of_the_bubble_economy,1,"2,86%",,
http://timharford.com/2018/04/five-of-the-best-introductions-to-economics/,em,the_undercover_economist_strikes_back,1,,plundered_planet_how_to_reconcile_prosperity_with_nature,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,theories_of_value_and_distribution_since_adam_smith,1,,poor_economics_rethinking_ways_to_fight_global_poverty,1,"2,86%",,
https://www.sociologygroup.com/best-economics-books-beginners/,em,theory_of_moral_sentiments,1,,popular_economics,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,theory_of_the_leisure_class,1,,population_capital_and_growth_selected_essays,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,thinking_fast_and_slow,12,,positive_linking_–_networks_and_nudges,1,"2,86%",,
https://filmlifestyle.com/best-economics-books/,h2,thinking_fast_and_slow,12,,postcapitalist_society_by_peter_f._drucker,1,"2,86%",,
https://tfetimes.com/10-greatest-economics-books-of-all-time/7/,strong,thinking_fast_and_slow,12,,power_to_compete,1,"2,86%",,
https://www.blinkist.com/magazine/posts/booklist-best-economics-books,em,thinking_fast_and_slow,12,,predator_state,1,"2,86%",,
https://www.sociologygroup.com/best-economics-books-beginners/,em,thinking_fast_and_slow,12,,price_theory_and_applications,1,"2,86%",,
https://www.wallstreetmojo.com/top-best-economics-books/,h3,thinking_fast_and_slow,12,,pricing_for_profit,1,"2,86%",,
https://fintrakk.com/best-economics-books-of-all-time-top-list/,strong,thinking_fast_and_slow,12,,priests_of_prosperity_how_central_bankers_transformed_the_postcommunist_world,1,"2,86%",,
https://www.benzinga.com/money/best-economics-books/,h2,thinking_fast_and_slow,12,,principles_of_economics_|_cengage,1,"2,86%",,
https://www.mayooshin.com/best-economics-books/,strong,thinking_fast_and_slow,12,,principles_of_economics_|_pearson,1,"2,86%",,
https://www.topuniversities.com/courses/economics-econometrics/7-books-read-if-youre-economics-student,h2,thinking_fast_and_slow,12,,principles_of_economics_|_top_hat,1,"2,86%",,
https://www.valuewalk.com/2018/04/the-best-books-on-finance-and-economics-per-the-economist/,strong,thinking_fast_and_slow,12,,principles_of_microeconomics_|_mcgrawhill,1,"2,86%",,
https://www.tutor2u.net/economics/blog/recommended-reading-for-alevel-economists,strong,thinking_fast_and_slow,12,,principles_of_political_economy_and_chapters_on_socialism,1,"2,86%",,
https://www.blinkist.com/magazine/posts/booklist-best-economics-books,em,thinking_in_systems_a_primer,1,,profiting_without_producing_how_finance_exploits_us_all,1,"2,86%",,
http://timharford.com/2018/04/five-of-the-best-introductions-to-economics/,em,thinking_strategically,4,,prosperity_without_growth,1,"2,86%",,
https://filmlifestyle.com/best-economics-books/,h2,thinking_strategically,4,,public_choice_ii,1,"2,86%",,
https://fs.blog/2011/07/greg-mankiw-recommends-reading-these-18-economics-books/,p,thinking_strategically,4,,purpose_economy_how_your_desire_for_impact_personal_growth_and_community_is_changing_the_world_by_aaron_hurst,1,"2,86%",,
http://www.abg-analytics.com/economics-books.shtml,strong,thinking_strategically,4,,recursive_macroeconomic_theory,1,"2,86%",,
https://filmlifestyle.com/best-economics-books/,h2,this_changes_everything_capitalism_vs._the_climate,2,,recursive_methods_in_economic_dynamics,1,"2,86%",,
https://inomics.com/insight/top-10-best-economics-books-812929,h2,this_changes_everything_capitalism_vs._the_climate,2,,republic_of_beliefs,1,"2,86%",,
https://www.blinkist.com/magazine/posts/booklist-best-economics-books,em,thou_shall_prosper_ten_commandments_for_making_money,1,,rich_dad_poor_dad,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,three_worlds_of_welfare_capitalism,1,,rise_and_decline_of_nations,1,"2,86%",,
https://www.npr.org/sections/money/2011/01/11/132649042/must-read-economics,strong,too_big_to_fail,2,,rise_and_fall_of_american_growth,1,"2,86%",,
https://www.valuewalk.com/2018/04/the-best-books-on-finance-and-economics-per-the-economist/,strong,too_big_to_fail,2,,rise_and_fall_of_nations_ten_rules_of_change_in_the_postcrisis_world,1,"2,86%",,
https://programs.online.american.edu/econ/masters-economics/resources/economics-reading-list-for-aspiring-economists,em,travels_of_a_tshirt_in_a_global_economy,1,,rise_of_the_western_world,1,"2,86%",,
https://vocal.media/trader/10-must-read-economics-books,em,travels_of_a_tshirt_in_the_global_economy,3,,risk_savvy,1,"2,86%",,
https://bookriot.com/2018/06/05/books-about-economics/,h3,travels_of_a_tshirt_in_the_global_economy,3,,schaums_outlines_real_analysis,1,"2,86%",,
https://www.npr.org/sections/money/2011/01/11/132649042/must-read-economics,strong,travels_of_a_tshirt_in_the_global_economy,3,,schaums_outlines_topology,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,treasure_islands_uncovering_the_damage_of_offshore_banking_and_tax_havens,1,,selected_essays_on_the_dynamics_of_the_capitalist_economy,1,"2,86%",,
http://timharford.com/2018/04/five-of-the-best-introductions-to-economics/,em,truth_about_markets,1,,size_of_nations,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,unbound_prometheus,1,,small_is_beautiful_economics_as_if_people_mattered,1,"2,86%",,
http://timharford.com/2018/04/five-of-the-best-introductions-to-economics/,em,undercover_economist,3,,social_choice_and_individual_values,1,"2,86%",,
https://www.topuniversities.com/courses/economics-econometrics/7-books-read-if-youre-economics-student,h2,undercover_economist,3,,social_limits_to_growth,1,"2,86%",,
https://www.npr.org/sections/money/2011/01/11/132649042/must-read-economics,strong,undercover_economist,3,,spinfree_economics,1,"2,86%",,
https://vocal.media/trader/10-must-read-economics-books,em,understanding_economics,1,,spirit_level_why_greater_equality_makes_societies_stronger,1,"2,86%",,
https://www.tutor2u.net/economics/blog/recommended-reading-for-alevel-economists,strong,undoing_project,1,,splendid_exchange_how_trade_shaped_the_world_by_william_bernstein.,1,"2,86%",,
https://filmlifestyle.com/best-economics-books/,h2,upside_of_inequality,2,,states_and_the_reemergence_of_global_finance_from_bretton_woods_to_the_1990s,1,"2,86%",,
https://inomics.com/insight/top-10-best-economics-books-812929,h2,upside_of_inequality,2,,stone_age_economics,1,"2,86%",,
https://www.tutor2u.net/economics/blog/recommended-reading-for-alevel-economists,strong,upstarts_how_uber_and_airbnb_are_changing_the_world,1,,strategy_and_dynamics_in_contests,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,value_and_capital_an_inquiry_into_some_fundamental_principles_of_economic_theory,1,,stress_test_reflections_on_financial_crises_by_timothy_geithner,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,value_in_ethics_and_economics,1,,studies_in_philosophy_politics_and_economics_– friedrich_a._hayek_1967,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,varieties_of_capitalism,1,,super_imperialism,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,wealth_of_nations,14,,superfreakonomics,1,"2,86%",,
https://filmlifestyle.com/best-economics-books/,h2,wealth_of_nations,14,,ten_great_economists,1,"2,86%",,
https://fintrakk.com/best-economics-books-of-all-time-top-list/,strong,wealth_of_nations,14,,the_box,1,"2,86%",,
https://fupping.com/natty/2018/07/07/best-books-9-books-to-read-to-learn-basic-economics/,h3,wealth_of_nations,14,,the_undercover_economist_strikes_back,1,"2,86%",,
https://programs.online.american.edu/econ/masters-economics/resources/economics-reading-list-for-aspiring-economists,em,wealth_of_nations,14,,theories_of_value_and_distribution_since_adam_smith,1,"2,86%",,
https://tfetimes.com/10-greatest-economics-books-of-all-time/1/,strong,wealth_of_nations,14,,theory_of_moral_sentiments,1,"2,86%",,
https://www.blinkist.com/magazine/posts/booklist-best-economics-books,em,wealth_of_nations,14,,theory_of_the_leisure_class,1,"2,86%",,
https://www.intelligenteconomist.com/best-economics-books/,h2,wealth_of_nations,14,,thinking_in_systems_a_primer,1,"2,86%",,
https://www.sociologygroup.com/best-economics-books-beginners/,em,wealth_of_nations,14,,thou_shall_prosper_ten_commandments_for_making_money,1,"2,86%",,
https://blog.bettertrader.co/2018/08/20/what-are-some-good-books-in-economics-for-beginners/,b,wealth_of_nations,14,,three_worlds_of_welfare_capitalism,1,"2,86%",,
https://www.benzinga.com/money/best-economics-books/,h2,wealth_of_nations,14,,travels_of_a_tshirt_in_a_global_economy,1,"2,86%",,
https://www.conservativebookclub.com/11509/featured-article/top-5-free-market-books-all-time/6,i,wealth_of_nations,14,,treasure_islands_uncovering_the_damage_of_offshore_banking_and_tax_havens,1,"2,86%",,
https://www.adamsmith.org/ten-books-every-libertarian-should-read,h1,wealth_of_nations,14,,truth_about_markets,1,"2,86%",,
http://www.abg-analytics.com/economics-books.shtml,strong,wealth_of_nations,14,,unbound_prometheus,1,"2,86%",,
https://www.tutor2u.net/economics/blog/recommended-reading-for-alevel-economists,strong,what_money_cant_buy_the_moral_limits_of_markets,1,,understanding_economics,1,"2,86%",,
https://www.valuewalk.com/2018/04/the-best-books-on-finance-and-economics-per-the-economist/,strong,where_are_the_customers_yachts_or_a_good_hard_look_at_wall_street_by_fred_schwed_jr.,1,,undoing_project,1,"2,86%",,
https://www.valuewalk.com/2018/04/the-best-books-on-finance-and-economics-per-the-economist/,strong,while_america_aged_how_pension_debts_ruined_general_motors_stopped_the_nyc_subways_bankrupted_san_diego_and_loom_as_the_next_financial_crisis_by_roger_lowenstein.,1,,upstarts_how_uber_and_airbnb_are_changing_the_world,1,"2,86%",,
https://www.tutor2u.net/economics/blog/recommended-reading-for-alevel-economists,strong,who_gets_what_and_why,1,,value_and_capital_an_inquiry_into_some_fundamental_principles_of_economic_theory,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,why_europe_grew_rich_and_asia_did_not_global_economic_divergence_16001850,1,,value_in_ethics_and_economics,1,"2,86%",,
https://www.tutor2u.net/economics/blog/recommended-reading-for-alevel-economists,strong,why_information_grows_the_evolution_of_order_from_atoms_to_economies,1,,varieties_of_capitalism,1,"2,86%",,
https://fee.org/articles/5-economics-books-everyone-should-read/,h2,why_nations_fail_the_origins_of_power_prosperity_and_poverty_by_daron_acemoğlu_james_a._robinson,3,,what_money_cant_buy_the_moral_limits_of_markets,1,"2,86%",,
https://www.valuewalk.com/2018/04/the-best-books-on-finance-and-economics-per-the-economist/,strong,why_nations_fail_the_origins_of_power_prosperity_and_poverty_by_daron_acemoğlu_james_a._robinson,3,,where_are_the_customers_yachts_or_a_good_hard_look_at_wall_street_by_fred_schwed_jr.,1,"2,86%",,
https://www.mayooshin.com/best-economics-books/,strong,why_nations_fail_the_origins_of_power_prosperity_and_poverty_by_daron_acemoğlu_james_a._robinson,3,,while_america_aged_how_pension_debts_ruined_general_motors_stopped_the_nyc_subways_bankrupted_san_diego_and_loom_as_the_next_financial_crisis_by_roger_lowenstein.,1,"2,86%",,
https://www.tutor2u.net/economics/blog/recommended-reading-for-alevel-economists,strong,world_of_three_zeroes,1,,who_gets_what_and_why,1,"2,86%",,
http://www.listmuse.com/100-best-economics-books-time.php,a,worldly_philosophers,3,,why_europe_grew_rich_and_asia_did_not_global_economic_divergence_16001850,1,"2,86%",,
https://filmlifestyle.com/best-economics-books/,h2,worldly_philosophers,3,,why_information_grows_the_evolution_of_order_from_atoms_to_economies,1,"2,86%",,
https://fs.blog/2011/07/greg-mankiw-recommends-reading-these-18-economics-books/,p,worldly_philosophers,3,,world_of_three_zeroes,1,"2,86%",,
